series_num,poem_num,stanza_num,line_num,token_num,pos_tuple,pos,token_str,term_str
2,13,5,0,24,"('Judgment', 'NNP')",NNP,Judgment,judgment
2,13,5,0,25,"('twinkled', 'VBD')",VBD,twinkled,twinkled
2,13,5,0,27,"('too', 'RB')",RB,too,too
2,13,6,0,0,"('That', 'DT')",DT,That,that
2,13,6,0,1,"('one', 'CD')",CD,one,one
2,13,6,0,2,"('so', 'RB')",RB,so,so
2,13,6,0,3,"('honest', 'JJ')",JJ,honest,honest
2,13,6,0,4,"('be', 'VB')",VB,be,be
2,13,6,0,5,"('extant', 'JJ')",JJ,extant,extant
2,13,6,0,6,"('As', 'IN')",IN,As,as
2,13,6,0,7,"('take', 'VBP')",VBP,take,take
2,13,6,0,8,"('the', 'DT')",DT,the,the
2,13,6,0,9,"('tale', 'NN')",NN,tale,tale
2,13,6,0,10,"('for', 'IN')",IN,for,for
2,13,6,0,11,"('true', 'JJ')",JJ,true,true
2,13,6,0,12,"('That', 'IN')",IN,That,that
2,13,6,0,14,"('Whatsoever', 'NNP')",NNP,Whatsoever,whatsoever
2,13,6,0,15,"('you', 'PRP')",PRP,you,you
2,13,6,0,16,"('shall', 'MD')",MD,shall,shall
2,13,6,0,17,"('ask', 'VB')",VB,ask,ask
2,13,6,0,19,"('Itself', 'NNP')",NNP,Itself,itself
2,13,6,0,20,"('be', 'VB')",VB,be,be
2,13,6,0,21,"('given', 'VBN')",VBN,given,given
2,13,6,0,22,"('you', 'PRP')",PRP,you,you
2,13,7,0,0,"('But', 'CC')",CC,But,but
2,13,7,0,1,"('I', 'PRP')",PRP,I,i
2,13,7,0,3,"('grown', 'JJ')",JJ,grown,grown
2,13,7,0,4,"('shrewder', 'NN')",NN,shrewder,shrewder
2,13,7,0,6,"('scan', 'VBD')",VBD,scan,scan
2,13,7,0,7,"('the', 'DT')",DT,the,the
2,13,7,0,8,"('skies', 'NNS')",NNS,skies,skies
2,13,7,0,9,"('With', 'IN')",IN,With,with
2,13,7,0,10,"('a', 'DT')",DT,a,a
2,13,7,0,11,"('suspicious', 'JJ')",JJ,suspicious,suspicious
2,13,7,0,12,"('air', 'NN')",NN,air,air
2,13,7,0,14,"('—', 'CC')",CC,—,
2,13,7,0,15,"('As', 'IN')",IN,As,as
2,13,7,0,16,"('children', 'NNS')",NNS,children,children
2,13,7,0,18,"('swindled', 'VBN')",VBN,swindled,swindled
2,13,7,0,19,"('for', 'IN')",IN,for,for
2,13,7,0,20,"('the', 'DT')",DT,the,the
2,13,7,0,21,"('first', 'JJ')",JJ,first,first
2,13,7,0,23,"('All', 'DT')",DT,All,all
2,13,7,0,24,"('swindlers', 'NNS')",NNS,swindlers,swindlers
2,13,7,0,25,"('be', 'VB')",VB,be,be
2,13,7,0,27,"('infer', 'VB')",VB,infer,infer
2,14,1,0,0,"('The', 'DT')",DT,The,the
2,14,1,0,1,"('thought', 'JJ')",JJ,thought,thought
2,14,1,0,2,"('beneath', 'NN')",NN,beneath,beneath
2,14,1,0,3,"('so', 'RB')",RB,so,so
2,14,1,0,4,"('slight', 'VBD')",VBD,slight,slight
2,14,1,0,5,"('a', 'DT')",DT,a,a
2,14,1,0,6,"('film', 'NN')",NN,film,film
2,14,1,0,7,"('Is', 'VBZ')",VBZ,Is,is
2,14,1,0,8,"('more', 'RBR')",RBR,more,more
2,14,1,0,9,"('distinctly', 'RB')",RB,distinctly,distinctly
2,14,1,0,10,"('seen', 'VBN')",VBN,seen,seen
2,14,1,0,12,"('—', 'PRP')",PRP,—,
2,14,1,0,13,"('As', 'IN')",IN,As,as
2,14,1,0,14,"('laces', 'NNS')",NNS,laces,laces
2,14,1,0,15,"('just', 'RB')",RB,just,just
2,14,1,0,16,"('reveal', 'VB')",VB,reveal,reveal
2,14,1,0,17,"('the', 'DT')",DT,the,the
2,14,1,0,18,"('surge', 'NN')",NN,surge,surge
2,14,1,0,20,"('Or', 'CC')",CC,Or,or
2,14,1,0,21,"('mists', 'VBZ')",VBZ,mists,mists
2,14,1,0,22,"('the', 'DT')",DT,the,the
2,14,1,0,23,"('Apennine', 'NNP')",NNP,Apennine,apennine
2,15,1,0,0,"('The', 'DT')",DT,The,the
2,15,1,0,1,"('soul', 'NN')",NN,soul,soul
2,15,1,0,2,"('unto', 'IN')",IN,unto,unto
2,15,1,0,3,"('itself', 'PRP')",PRP,itself,itself
2,15,1,0,4,"('Is', 'VBZ')",VBZ,Is,is
2,15,1,0,5,"('an', 'DT')",DT,an,an
2,15,1,0,6,"('imperial', 'JJ')",JJ,imperial,imperial
2,15,1,0,7,"('friend', 'NN')",NN,friend,friend
2,15,1,0,9,"('—', ""''"")",'',—,
2,15,1,0,10,"('Or', 'CC')",CC,Or,or
2,15,1,0,11,"('the', 'DT')",DT,the,the
2,15,1,0,12,"('most', 'RBS')",RBS,most,most
2,15,1,0,13,"('agonizing', 'JJ')",JJ,agonizing,agonizing
2,15,1,0,14,"('spy', 'NN')",NN,spy,spy
2,15,1,0,15,"('An', 'DT')",DT,An,an
2,15,1,0,16,"('enemy', 'NN')",NN,enemy,enemy
2,15,1,0,17,"('could', 'MD')",MD,could,could
2,15,1,0,18,"('send', 'VB')",VB,send,send
2,15,2,0,0,"('Secure', 'NN')",NN,Secure,secure
2,15,2,0,1,"('against', 'IN')",IN,against,against
2,15,2,0,2,"('its', 'PRP$')",PRP$,its,its
2,15,2,0,3,"('own', 'JJ')",JJ,own,own
2,15,2,0,5,"('No', 'NNP')",NNP,No,no
2,15,2,0,6,"('treason', 'NN')",NN,treason,treason
2,15,2,0,7,"('it', 'PRP')",PRP,it,it
2,15,2,0,8,"('can', 'MD')",MD,can,can
2,15,2,0,9,"('fear', 'VB')",VB,fear,fear
2,15,2,0,11,"('Itself', 'NNP')",NNP,Itself,itself
2,15,2,0,12,"('its', 'PRP$')",PRP$,its,its
2,15,2,0,13,"('sovereign', 'NN')",NN,sovereign,sovereign
2,15,2,0,15,"('of', 'IN')",IN,of,of
2,15,2,0,16,"('itself', 'PRP')",PRP,itself,itself
2,15,2,0,17,"('The', 'DT')",DT,The,the
2,15,2,0,18,"('soul', 'NN')",NN,soul,soul
2,15,2,0,19,"('should', 'MD')",MD,should,should
2,15,2,0,20,"('stand', 'VB')",VB,stand,stand
2,15,2,0,21,"('in', 'IN')",IN,in,in
2,15,2,0,22,"('awe', 'NN')",NN,awe,awe
2,16,1,0,0,"('Surgeons', 'NNS')",NNS,Surgeons,surgeons
2,16,1,0,1,"('must', 'MD')",MD,must,must
2,16,1,0,2,"('be', 'VB')",VB,be,be
2,16,1,0,3,"('very', 'RB')",RB,very,very
2,16,1,0,4,"('careful', 'JJ')",JJ,careful,careful
2,16,1,0,5,"('When', 'WRB')",WRB,When,when
2,16,1,0,6,"('they', 'PRP')",PRP,they,they
2,16,1,0,7,"('take', 'VBP')",VBP,take,take
2,16,1,0,8,"('the', 'DT')",DT,the,the
2,16,1,0,9,"('knife', 'NN')",NN,knife,knife
2,16,1,1,0,"('Underneath', 'IN')",IN,Underneath,underneath
2,16,1,1,1,"('their', 'PRP$')",PRP$,their,their
2,16,1,1,2,"('fine', 'JJ')",JJ,fine,fine
2,16,1,1,3,"('incisions', 'NNS')",NNS,incisions,incisions
2,16,1,1,4,"('Stirs', 'VBP')",VBP,Stirs,stirs
2,16,1,1,5,"('the', 'DT')",DT,the,the
2,16,1,1,6,"('culprit', 'NN')",NN,culprit,culprit
2,16,1,1,8,"('—', 'JJ')",JJ,—,
2,16,1,1,9,"('Life', 'NN')",NN,Life,life
2,17,1,0,0,"('I', 'PRP')",PRP,I,i
2,17,1,0,1,"('like', 'VBP')",VBP,like,like
2,17,1,0,2,"('to', 'TO')",TO,to,to
2,17,1,0,3,"('see', 'VB')",VB,see,see
2,17,1,0,4,"('it', 'PRP')",PRP,it,it
2,17,1,0,5,"('lap', 'VB')",VB,lap,lap
2,17,1,0,6,"('the', 'DT')",DT,the,the
2,17,1,0,7,"('miles', 'NNS')",NNS,miles,miles
2,17,1,0,9,"('And', 'CC')",CC,And,and
2,17,1,0,10,"('lick', 'VBZ')",VBZ,lick,lick
2,17,1,0,11,"('the', 'DT')",DT,the,the
2,17,1,0,12,"('valleys', 'NN')",NN,valleys,valleys
2,17,1,0,13,"('up', 'RB')",RB,up,up
2,17,1,0,15,"('And', 'CC')",CC,And,and
2,17,1,0,16,"('stop', 'VB')",VB,stop,stop
2,17,1,0,17,"('to', 'TO')",TO,to,to
2,17,1,0,18,"('feed', 'VB')",VB,feed,feed
2,17,1,0,19,"('itself', 'PRP')",PRP,itself,itself
2,17,1,0,20,"('at', 'IN')",IN,at,at
2,17,1,0,21,"('tanks', 'NNS')",NNS,tanks,tanks
2,17,1,0,23,"('And', 'CC')",CC,And,and
2,17,1,0,24,"('then', 'RB')",RB,then,then
2,17,1,0,26,"('prodigious', 'JJ')",JJ,prodigious,prodigious
2,17,1,0,28,"('step', 'VB')",VB,step,step
2,17,2,0,0,"('Around', 'IN')",IN,Around,around
2,17,2,0,1,"('a', 'DT')",DT,a,a
2,17,2,0,2,"('pile', 'NN')",NN,pile,pile
2,17,2,0,3,"('of', 'IN')",IN,of,of
2,17,2,0,4,"('mountains', 'NNS')",NNS,mountains,mountains
2,17,2,0,6,"('And', 'CC')",CC,And,and
2,17,2,0,8,"('supercilious', 'JJ')",JJ,supercilious,supercilious
2,17,2,0,10,"('peer', 'NN')",NN,peer,peer
2,17,2,0,11,"('In', 'IN')",IN,In,in
2,17,2,0,12,"('shanties', 'NNS')",NNS,shanties,shanties
2,17,2,0,13,"('by', 'IN')",IN,by,by
2,17,2,0,14,"('the', 'DT')",DT,the,the
2,17,2,0,15,"('sides', 'NNS')",NNS,sides,sides
2,17,2,0,16,"('of', 'IN')",IN,of,of
2,17,2,0,17,"('roads', 'NNS')",NNS,roads,roads
2,17,2,0,19,"('And', 'CC')",CC,And,and
2,17,2,0,20,"('then', 'RB')",RB,then,then
2,17,2,0,21,"('a', 'DT')",DT,a,a
2,17,2,0,22,"('quarry', 'NN')",NN,quarry,quarry
2,17,2,0,23,"('pare', 'NN')",NN,pare,pare
2,17,3,0,0,"('To', 'TO')",TO,To,to
2,17,3,0,1,"('fit', 'VB')",VB,fit,fit
2,17,3,0,2,"('its', 'PRP$')",PRP$,its,its
2,17,3,0,3,"('sides', 'NNS')",NNS,sides,sides
2,17,3,0,5,"('and', 'CC')",CC,and,and
2,17,3,0,6,"('crawl', 'NN')",NN,crawl,crawl
2,17,3,0,7,"('between', 'IN')",IN,between,between
2,17,3,0,9,"('Complaining', 'VBG')",VBG,Complaining,complaining
2,17,3,0,10,"('all', 'PDT')",PDT,all,all
2,17,3,0,11,"('the', 'DT')",DT,the,the
2,17,3,0,12,"('while', 'NN')",NN,while,while
2,17,3,0,13,"('In', 'IN')",IN,In,in
2,17,3,0,14,"('horrid', 'JJ')",JJ,horrid,horrid
2,17,3,0,16,"('hooting', 'VBG')",VBG,hooting,hooting
2,17,3,0,17,"('stanza', 'NN')",NN,stanza,stanza
2,17,3,0,19,"('Then', 'RB')",RB,Then,then
2,17,3,0,20,"('chase', 'VB')",VB,chase,chase
2,17,3,0,21,"('itself', 'PRP')",PRP,itself,itself
2,17,3,0,22,"('down', 'RP')",RP,down,down
2,17,3,0,23,"('hill', 'NN')",NN,hill,hill
2,17,4,0,0,"('And', 'CC')",CC,And,and
2,17,4,0,1,"('neigh', 'JJ')",JJ,neigh,neigh
2,17,4,0,2,"('like', 'IN')",IN,like,like
2,17,4,0,3,"('Boanerges', 'NNP')",NNP,Boanerges,boanerges
2,17,4,0,5,"('Then', 'RB')",RB,Then,then
2,17,4,0,7,"('punctual', 'JJ')",JJ,punctual,punctual
2,17,4,0,8,"('as', 'IN')",IN,as,as
2,17,4,0,9,"('a', 'DT')",DT,a,a
2,17,4,0,10,"('star', 'NN')",NN,star,star
2,17,4,0,12,"('Stop', 'NNP')",NNP,Stop,stop
2,17,4,0,13,"('—', 'NNP')",NNP,—,
2,17,4,0,14,"('docile', 'NN')",NN,docile,docile
2,17,4,0,15,"('and', 'CC')",CC,and,and
2,17,4,0,16,"('omnipotent', 'JJ')",JJ,omnipotent,omnipotent
2,17,4,0,17,"('—', 'NN')",NN,—,
2,17,4,0,18,"('At', 'IN')",IN,At,at
2,17,4,0,19,"('its', 'PRP$')",PRP$,its,its
2,17,4,0,20,"('own', 'JJ')",JJ,own,own
2,17,4,0,21,"('stable', 'JJ')",JJ,stable,stable
2,17,4,0,22,"('door', 'NN')",NN,door,door
2,18,1,0,0,"('The', 'DT')",DT,The,the
2,18,1,0,1,"('show', 'NN')",NN,show,show
2,18,1,0,2,"('is', 'VBZ')",VBZ,is,is
2,18,1,0,3,"('not', 'RB')",RB,not,not
2,18,1,0,4,"('the', 'DT')",DT,the,the
2,18,1,0,5,"('show', 'NN')",NN,show,show
2,18,1,0,7,"('But', 'CC')",CC,But,but
2,18,1,0,8,"('they', 'PRP')",PRP,they,they
2,18,1,0,9,"('that', 'DT')",DT,that,that
2,18,1,0,10,"('go', 'VBP')",VBP,go,go
2,18,1,1,0,"('Menagerie', 'NNP')",NNP,Menagerie,menagerie
2,18,1,1,1,"('to', 'TO')",TO,to,to
2,18,1,1,2,"('me', 'PRP')",PRP,me,me
2,18,1,1,3,"('My', 'PRP$')",PRP$,My,my
2,18,1,1,4,"('neighbor', 'NN')",NN,neighbor,neighbor
2,18,1,1,5,"('be', 'VB')",VB,be,be
2,18,1,2,0,"('Fair', 'NNP')",NNP,Fair,fair
2,18,1,2,1,"('play', 'NN')",NN,play,play
2,18,1,2,2,"('—', 'NNP')",NNP,—,
2,18,1,2,3,"('Both', 'NNP')",NNP,Both,both
2,18,1,2,4,"('went', 'VBD')",VBD,went,went
2,18,1,2,5,"('to', 'TO')",TO,to,to
2,18,1,2,6,"('see', 'VB')",VB,see,see
2,19,1,0,0,"('Delight', 'NNP')",NNP,Delight,delight
2,19,1,0,1,"('becomes', 'VBZ')",VBZ,becomes,becomes
2,19,1,0,2,"('pictorial', 'JJ')",JJ,pictorial,pictorial
2,19,1,0,3,"('When', 'WRB')",WRB,When,when
2,19,1,0,4,"('viewed', 'VBN')",VBN,viewed,viewed
2,19,1,0,5,"('through', 'IN')",IN,through,through
2,19,1,0,6,"('pain', 'NN')",NN,pain,pain
2,19,1,0,8,"('—', 'NNP')",NNP,—,
2,19,1,0,9,"('More', 'NNP')",NNP,More,more
2,19,1,0,10,"('fair', 'NN')",NN,fair,fair
2,19,1,0,12,"('because', 'IN')",IN,because,because
2,19,1,0,13,"('impossible', 'JJ')",JJ,impossible,impossible
2,19,1,0,14,"('That', 'IN')",IN,That,that
2,19,1,0,15,"('any', 'DT')",DT,any,any
2,19,1,0,16,"('gain', 'NN')",NN,gain,gain
2,19,2,0,0,"('The', 'DT')",DT,The,the
2,19,2,0,1,"('mountain', 'NN')",NN,mountain,mountain
2,19,2,0,2,"('at', 'IN')",IN,at,at
2,19,2,0,3,"('a', 'DT')",DT,a,a
2,19,2,0,4,"('given', 'VBN')",VBN,given,given
2,19,2,0,5,"('distance', 'NN')",NN,distance,distance
2,19,2,0,6,"('In', 'IN')",IN,In,in
2,19,2,0,7,"('amber', 'JJ')",JJ,amber,amber
2,19,2,0,8,"('lies', 'NNS')",NNS,lies,lies
2,19,2,0,10,"('Approached', 'NNP')",NNP,Approached,approached
2,19,2,0,12,"('the', 'DT')",DT,the,the
2,19,2,0,13,"('amber', 'NN')",NN,amber,amber
2,19,2,0,14,"('flits', 'VBZ')",VBZ,flits,flits
2,19,2,0,15,"('a', 'DT')",DT,a,a
2,19,2,0,16,"('little', 'JJ')",JJ,little,little
2,19,2,0,18,"('—', 'JJ')",JJ,—,
2,19,2,0,19,"('And', 'CC')",CC,And,and
2,19,2,0,20,"('that', 'DT')",DT,that,that
2,19,2,0,22,"('the', 'DT')",DT,the,the
2,19,2,0,23,"('skies', 'NNS')",NNS,skies,skies
2,20,1,0,0,"('A', 'DT')",DT,A,a
2,20,1,0,1,"('thought', 'NN')",NN,thought,thought
2,20,1,0,2,"('went', 'VBD')",VBD,went,went
2,20,1,0,3,"('up', 'IN')",IN,up,up
2,20,1,0,4,"('my', 'PRP$')",PRP$,my,my
2,20,1,0,5,"('mind', 'NN')",NN,mind,mind
2,20,1,0,6,"('to-day', 'JJ')",JJ,to-day,today
2,20,1,0,7,"('That', 'IN')",IN,That,that
2,20,1,0,8,"('I', 'PRP')",PRP,I,i
2,20,1,0,9,"('have', 'VBP')",VBP,have,have
2,20,1,0,10,"('had', 'VBN')",VBN,had,had
2,20,1,0,11,"('before', 'IN')",IN,before,before
2,20,1,0,13,"('But', 'CC')",CC,But,but
2,20,1,0,14,"('did', 'VBD')",VBD,did,did
2,20,1,0,15,"('not', 'RB')",RB,not,not
2,20,1,0,16,"('finish', 'VB')",VB,finish,finish
2,20,1,0,18,"('—', 'VB')",VB,—,
2,20,1,0,19,"('some', 'DT')",DT,some,some
2,20,1,0,20,"('way', 'NN')",NN,way,way
2,20,1,0,21,"('back', 'RB')",RB,back,back
2,20,1,0,23,"('I', 'PRP')",PRP,I,i
2,20,1,0,24,"('could', 'MD')",MD,could,could
2,20,1,0,25,"('not', 'RB')",RB,not,not
2,20,1,0,26,"('fix', 'VB')",VB,fix,fix
2,20,1,0,27,"('the', 'DT')",DT,the,the
2,20,1,0,28,"('year', 'NN')",NN,year,year
2,20,2,0,0,"('Nor', 'CC')",CC,Nor,nor
2,20,2,0,1,"('where', 'WRB')",WRB,where,where
2,20,2,0,2,"('it', 'PRP')",PRP,it,it
2,20,2,0,3,"('went', 'VBD')",VBD,went,went
2,20,2,0,5,"('nor', 'CC')",CC,nor,nor
2,20,2,0,6,"('why', 'WRB')",WRB,why,why
2,20,2,0,7,"('it', 'PRP')",PRP,it,it
2,20,2,0,8,"('came', 'VBD')",VBD,came,came
2,20,2,0,9,"('The', 'DT')",DT,The,the
2,20,2,0,10,"('second', 'JJ')",JJ,second,second
2,20,2,0,11,"('time', 'NN')",NN,time,time
2,20,2,0,12,"('to', 'TO')",TO,to,to
2,20,2,0,13,"('me', 'PRP')",PRP,me,me
2,20,2,0,15,"('Nor', 'CC')",CC,Nor,nor
2,20,2,0,16,"('definitely', 'RB')",RB,definitely,definitely
2,20,2,0,17,"('what', 'WP')",WP,what,what
2,20,2,0,18,"('it', 'PRP')",PRP,it,it
2,20,2,0,19,"('was', 'VBD')",VBD,was,was
2,20,2,0,21,"('Have', 'VBP')",VBP,Have,have
2,20,2,0,22,"('I', 'PRP')",PRP,I,i
2,20,2,0,23,"('the', 'DT')",DT,the,the
2,20,2,0,24,"('art', 'NN')",NN,art,art
2,20,2,0,25,"('to', 'TO')",TO,to,to
2,20,2,0,26,"('say', 'VB')",VB,say,say
2,20,3,0,0,"('But', 'CC')",CC,But,but
2,20,3,0,1,"('somewhere', 'RB')",RB,somewhere,somewhere
2,20,3,0,2,"('in', 'IN')",IN,in,in
2,20,3,0,3,"('my', 'PRP$')",PRP$,my,my
2,20,3,0,4,"('soul', 'NN')",NN,soul,soul
2,20,3,0,6,"('I', 'PRP')",PRP,I,i
2,20,3,0,7,"('know', 'VBP')",VBP,know,know
2,20,3,0,8,"('I', 'PRP')",PRP,I,i
2,20,3,0,10,"('met', 'VBN')",VBN,met,met
2,20,3,0,11,"('the', 'DT')",DT,the,the
2,20,3,0,12,"('thing', 'NN')",NN,thing,thing
2,20,3,0,13,"('before', 'IN')",IN,before,before
2,20,3,0,15,"('It', 'PRP')",PRP,It,it
2,20,3,0,16,"('just', 'RB')",RB,just,just
2,20,3,0,17,"('reminded', 'VBD')",VBD,reminded,reminded
2,20,3,0,18,"('me', 'PRP')",PRP,me,me
2,20,3,0,19,"('—', 'NNP')",NNP,—,
2,20,3,0,21,"('was', 'VBD')",VBD,was,was
2,20,3,0,22,"('all', 'DT')",DT,all,all
2,20,3,0,23,"('—', 'NN')",NN,—,
2,20,3,0,24,"('And', 'CC')",CC,And,and
2,20,3,0,25,"('came', 'VBD')",VBD,came,came
2,20,3,0,26,"('my', 'PRP$')",PRP$,my,my
2,20,3,0,27,"('way', 'NN')",NN,way,way
2,20,3,0,28,"('no', 'DT')",DT,no,no
2,20,3,0,29,"('more', 'JJR')",JJR,more,more
2,21,1,0,0,"('Is', 'VBZ')",VBZ,Is,is
2,21,1,0,1,"('Heaven', 'VBN')",VBN,Heaven,heaven
2,21,1,0,2,"('a', 'DT')",DT,a,a
2,21,1,0,3,"('physician', 'NN')",NN,physician,physician
2,21,1,1,0,"('They', 'PRP')",PRP,They,they
2,21,1,1,1,"('say', 'VBP')",VBP,say,say
2,21,1,1,2,"('that', 'IN')",IN,that,that
2,21,1,1,3,"('He', 'PRP')",PRP,He,he
2,21,1,1,4,"('can', 'MD')",MD,can,can
2,21,1,1,5,"('heal', 'VB')",VB,heal,heal
2,21,1,1,7,"('But', 'CC')",CC,But,but
2,21,1,1,8,"('medicine', 'VBP')",VBP,medicine,medicine
2,21,1,1,9,"('posthumous', 'JJ')",JJ,posthumous,posthumous
2,21,1,1,10,"('Is', 'NNP')",NNP,Is,is
2,21,1,1,11,"('unavailable', 'JJ')",JJ,unavailable,unavailable
2,21,2,0,0,"('Is', 'VBZ')",VBZ,Is,is
2,21,2,0,1,"('Heaven', 'NNP')",NNP,Heaven,heaven
2,21,2,0,2,"('an', 'DT')",DT,an,an
2,21,2,0,3,"('exchequer', 'NN')",NN,exchequer,exchequer
2,21,2,1,0,"('They', 'PRP')",PRP,They,they
2,21,2,1,1,"('speak', 'VBP')",VBP,speak,speak
2,21,2,1,2,"('of', 'IN')",IN,of,of
2,21,2,1,3,"('what', 'WP')",WP,what,what
2,21,2,1,4,"('we', 'PRP')",PRP,we,we
2,21,2,1,5,"('owe', 'VBP')",VBP,owe,owe
2,21,2,1,7,"('But', 'CC')",CC,But,but
2,21,2,1,8,"('that', 'IN')",IN,that,that
2,21,2,1,9,"('negotiation', 'NN')",NN,negotiation,negotiation
2,21,2,1,10,"('I', 'PRP')",PRP,I,i
2,21,2,1,12,"('not', 'RB')",RB,not,not
2,21,2,1,13,"('a', 'DT')",DT,a,a
2,21,2,1,14,"('party', 'NN')",NN,party,party
2,21,2,1,15,"('to', 'TO')",TO,to,to
2,22,1,0,0,"('Though', 'IN')",IN,Though,though
2,22,1,0,1,"('I', 'PRP')",PRP,I,i
2,22,1,0,2,"('get', 'VBP')",VBP,get,get
2,22,1,0,3,"('home', 'RB')",RB,home,home
2,22,1,0,4,"('how', 'WRB')",WRB,how,how
2,22,1,0,5,"('late', 'JJ')",JJ,late,late
2,22,1,0,7,"('how', 'WRB')",WRB,how,how
2,22,1,0,8,"('late', 'JJ')",JJ,late,late
2,22,1,1,0,"('So', 'RB')",RB,So,so
2,22,1,1,1,"('I', 'PRP')",PRP,I,i
2,22,1,1,2,"('get', 'VBP')",VBP,get,get
2,22,1,1,3,"('home', 'NN')",NN,home,home
2,22,1,1,6,"('will', 'MD')",MD,will,will
2,22,1,1,7,"('compensate', 'VB')",VB,compensate,compensate
2,22,1,2,0,"('Better', 'NNP')",NNP,Better,better
2,22,1,2,1,"('will', 'MD')",MD,will,will
2,22,1,2,2,"('be', 'VB')",VB,be,be
2,22,1,2,3,"('the', 'DT')",DT,the,the
2,22,1,2,4,"('ecstasy', 'NN')",NN,ecstasy,ecstasy
2,22,1,2,5,"('That', 'IN')",IN,That,that
2,22,1,2,6,"('they', 'PRP')",PRP,they,they
2,22,1,2,7,"('have', 'VBP')",VBP,have,have
2,22,1,2,8,"('done', 'VBN')",VBN,done,done
2,22,1,2,9,"('expecting', 'VBG')",VBG,expecting,expecting
2,22,1,2,10,"('me', 'PRP')",PRP,me,me
2,22,1,2,12,"('When', 'WRB')",WRB,When,when
2,22,1,2,14,"('night', 'NN')",NN,night,night
2,22,1,2,15,"('descending', 'NN')",NN,descending,descending
2,22,1,2,17,"('dumb', 'JJ')",JJ,dumb,dumb
2,22,1,2,18,"('and', 'CC')",CC,and,and
2,22,1,2,19,"('dark', 'JJ')",JJ,dark,dark
2,22,1,2,21,"('They', 'PRP')",PRP,They,they
2,22,1,2,22,"('hear', 'VBP')",VBP,hear,hear
2,22,1,2,23,"('my', 'PRP$')",PRP$,my,my
2,22,1,2,24,"('unexpected', 'JJ')",JJ,unexpected,unexpected
2,22,1,2,25,"('knock', 'NN')",NN,knock,knock
2,22,1,3,0,"('Transporting', 'VBG')",VBG,Transporting,transporting
2,22,1,3,1,"('must', 'MD')",MD,must,must
2,22,1,3,2,"('the', 'DT')",DT,the,the
2,22,1,3,3,"('moment', 'NN')",NN,moment,moment
2,22,1,3,4,"('be', 'VB')",VB,be,be
2,22,1,3,6,"('Brewed', 'NNP')",NNP,Brewed,brewed
2,22,1,3,7,"('from', 'IN')",IN,from,from
2,22,1,3,8,"('decades', 'NNS')",NNS,decades,decades
2,22,1,3,9,"('of', 'IN')",IN,of,of
2,22,1,3,10,"('agony', 'NN')",NN,agony,agony
2,22,2,0,0,"('To', 'TO')",TO,To,to
2,22,2,0,1,"('think', 'VB')",VB,think,think
2,22,2,0,2,"('just', 'RB')",RB,just,just
2,22,2,0,3,"('how', 'WRB')",WRB,how,how
2,22,2,0,4,"('the', 'DT')",DT,the,the
2,22,2,0,5,"('fire', 'NN')",NN,fire,fire
2,22,2,0,6,"('will', 'MD')",MD,will,will
2,22,2,0,7,"('burn', 'VB')",VB,burn,burn
2,22,2,0,9,"('Just', 'NNP')",NNP,Just,just
2,22,2,0,10,"('how', 'WRB')",WRB,how,how
2,22,2,0,11,"('long-cheated', 'JJ')",JJ,long-cheated,longcheated
2,22,2,0,12,"('eyes', 'NNS')",NNS,eyes,eyes
2,22,2,0,13,"('will', 'MD')",MD,will,will
2,22,2,0,14,"('turn', 'VB')",VB,turn,turn
2,22,2,0,15,"('To', 'TO')",TO,To,to
2,22,2,0,16,"('wonder', 'VB')",VB,wonder,wonder
2,22,2,0,17,"('what', 'WP')",WP,what,what
2,22,2,0,18,"('myself', 'PRP')",PRP,myself,myself
2,22,2,0,19,"('will', 'MD')",MD,will,will
2,22,2,0,20,"('say', 'VB')",VB,say,say
2,22,2,0,22,"('And', 'CC')",CC,And,and
2,22,2,0,23,"('what', 'WP')",WP,what,what
2,22,2,0,24,"('itself', 'PRP')",PRP,itself,itself
2,22,2,0,25,"('will', 'MD')",MD,will,will
2,22,2,0,26,"('say', 'VB')",VB,say,say
2,22,2,0,27,"('to', 'TO')",TO,to,to
2,22,2,0,28,"('me', 'PRP')",PRP,me,me
2,22,2,0,30,"('Beguiles', 'VBZ')",VBZ,Beguiles,beguiles
2,22,2,0,31,"('the', 'DT')",DT,the,the
2,22,2,0,32,"('centuries', 'NNS')",NNS,centuries,centuries
2,22,2,0,33,"('of', 'IN')",IN,of,of
2,22,2,0,34,"('way', 'NN')",NN,way,way
2,23,1,0,0,"('A', 'DT')",DT,A,a
2,23,1,0,1,"('poor', 'JJ')",JJ,poor,poor
2,23,1,0,2,"('torn', 'JJ')",JJ,torn,torn
2,23,1,0,3,"('heart', 'NN')",NN,heart,heart
2,23,1,0,5,"('a', 'DT')",DT,a,a
2,23,1,0,6,"('tattered', 'JJ')",JJ,tattered,tattered
2,23,1,0,7,"('heart', 'NN')",NN,heart,heart
2,23,1,0,9,"('That', 'DT')",DT,That,that
2,23,1,0,10,"('sat', 'VBD')",VBD,sat,sat
2,23,1,0,11,"('it', 'PRP')",PRP,it,it
2,23,1,0,12,"('down', 'RP')",RP,down,down
2,23,1,0,13,"('to', 'TO')",TO,to,to
2,23,1,0,14,"('rest', 'VB')",VB,rest,rest
2,23,1,0,16,"('Nor', 'NNP')",NNP,Nor,nor
2,23,1,0,17,"('noticed', 'VBD')",VBD,noticed,noticed
